,cx,cy,ctheta,ck
324,21.28589479006976,24.49468547261888,-3.130667573295078,0.0628358599437442
325,21.06833743649763,24.49079059536104,-3.116572673480409,0.06679006144441686
326,20.854556825988368,24.483880147858464,-3.1018301815760685,0.07114077853792085
327,20.644667759168804,24.473923988103806,-3.086387689866855,0.07593385781539332
328,20.438785036665756,24.46089197408973,-3.0701880756658424,0.08122097280033343
329,20.237023459106062,24.44475396380888,-3.053169052044658,0.08706030429954714
330,20.039497827116534,24.425479815253908,-3.0352626915397827,0.09351725134568888
331,19.84632294132399,24.403039386417483,-3.016394928810688,0.10066514692578679
332,19.657613602355266,24.377402535292248,-2.99648505220227,0.10858593657450177
333,19.47348461083718,24.348539119870864,-2.975445199684196,0.1173707549459685
334,19.294050767396573,24.316418998145984,-2.9531798821842665,0.1271203033679147
335,19.119426872660245,24.281012028110258,-2.929585567486235,0.13794488738375266
336,18.94972772725503,24.242288067756352,-2.9045503713032375,0.14996391438917725
337,18.78506813180776,24.200216975076916,-2.87795391959796,0.1633045748549435
338,18.625562886945243,24.154768608064597,-2.84966746839044,0.1780993346699969
339,18.47132679329433,24.105912824712064,-2.819554394634423,0.19448175224186273
340,18.322474651481816,24.053619483011957,-2.7874712041536283,0.2125800097206699
341,18.179121262134537,23.997858440956943,-2.7532692389095828,0.23250743169404256
342,18.04138142587932,23.938599556539675,-2.7167973029090797,0.25434919352307134
343,17.909369943342995,23.8758126877528,-2.677905457706997,0.2781444581061015
344,17.78320161515238,23.809467692588985,-2.6364502541910646,0.3038634211036415
345,17.662991241934293,23.73953442904088,-2.5923016509543966,0.3313793221136112
346,17.548853624315566,23.665982755101126,-2.545351798694216,0.3604365425405346
347,17.44090356292302,23.588782528762398,-2.4955257177107097,0.3906175770334278
348,17.33925585838348,23.507903608017344,-2.4427936355472424,0.4213139182423857
349,17.244025311323778,23.423315850858625,-2.387184370148511,0.4517084330080004
350,17.15532672237073,23.33498911527887,-2.328798656741118,0.48077888548789116
351,17.073274892151154,23.24289325927077,-2.2678207912721575,0.5073326373528607
352,16.99798462129189,23.14699814082696,-2.2045265324914234,0.5300797379663388
353,16.92957071041975,23.047273617940085,-2.139285057638664,0.5477445736952986
354,16.86814796016157,22.943689548602826,-2.072553098568291,0.5592054484045466
355,16.813831171144155,22.836215790807827,-2.004860306231333,0.5636397282762102
356,16.766735143994364,22.724822202547728,-1.9367863252992945,0.5606443334032359
357,16.72697467933899,22.6094786418152,-1.8689316967609741,0.5503022073548681
358,16.694664577804854,22.490154966602905,-1.8018860675901918,0.5331767063892241
359,16.66991964001881,22.366821034903488,-1.7361978142996646,0.5102343903200334
360,16.65285466660766,22.239446704709593,-1.6723488551884262,0.4827152961408326
361,16.643584458198234,22.108001834013884,-1.610737255028778,0.4519811345115921
362,16.64222381541736,21.972456280809023,-1.5516686217840927,0.4193724942578495
363,16.648887538891856,21.832779903087655,-1.495355752786567,0.3860977421371528
364,16.663690429248547,21.688942558842456,-1.441924884696745,0.35316384315162036
365,16.686711879543505,21.54093307368196,-1.3921564037212606,0.3105963336873868
366,16.717806241007697,21.388860826723857,-1.347065219840189,0.27151241445420343
367,16.756739743722665,21.232882403038673,-1.3062128810898606,0.23770751223496442
368,16.80327841235214,21.07315449773799,-1.2691596106845289,0.20859561613813413
369,16.857188271559835,20.909833805933406,-1.2354997004663693,0.18357655072666795
370,16.918235346009485,20.74307702273648,-1.2048656394827408,0.16208261225725784
371,16.986185660364814,20.5730408432588,-1.1769285610067504,0.14360097145010325
372,17.06080523928955,20.399881962611957,-1.1513965494257572,0.12768141982007455
373,17.141860107447414,20.22375707590753,-1.128011827828112,0.11393588149037612
374,17.229116289502127,20.044822878257115,-1.1065474718366657,0.10203373724384185
375,17.322339810117427,19.86323606477227,-1.0868040386749984,0.0916953775522758
376,17.421296693957032,19.67915333056459,-1.0686063319246892,0.08268534871149219
377,17.525752965684674,19.492731370745656,-1.0518004154662117,0.07480580724512666
378,17.63547464996407,19.30412688042705,-1.0362509244931284,0.06789061383391512
379,17.750227771458942,19.113496554720374,-1.021838682849505,0.06180018072602048
